client_id,age,job,marital,education,balance,in_default,housing,loan,duration,campaign,pdays,previous,poutcome,y
9312871,36,entrepreneur,divorced,secondary,2996.0,no,yes,no,104,1,-1,0,unknown,unknown
5068362,47,blue-collar,married,primary,881.0,no,yes,no,143,1,370,2,failure,no
3705983,46,blue-collar,married,secondary,130.0,no,yes,no,106,1,349,1,failure,unknown
5244278,46,admin.,married,secondary,-236.0,no,yes,no,217,2,-1,0,unknown,unknown
3500099,29,unemployed,married,tertiary,111.0,no,yes,no,216,1,-1,0,unknown,unknown
9074298,32,technician,married,tertiary,15.0,no,no,no,226,1,346,1,failure,unknown
9914023,55,services,single,secondary,1126.0,no,yes,no,166,1,-1,0,unknown,unknown
1517578,38,blue-collar,married,primary,-42.0,no,yes,no,87,1,-1,0,unknown,unknown
9788381,25,admin.,single,secondary,1235.0,no,yes,yes,64,1,349,3,failure,unknown
3905151,34,blue-collar,single,secondary,62.0,no,yes,no,105,1,-1,0,unknown,unknown
3009991,34,self-employed,single,unknown,687.0,no,yes,no,99,2,-1,0,unknown,unknown
6097868,29,blue-collar,married,secondary,-312.0,no,yes,yes,130,2,-1,0,unknown,unknown
9538281,28,blue-collar,married,tertiary,335.0,no,yes,no,256,1,322,3,success,unknown
5553523,25,admin.,single,secondary,248.0,no,yes,no,121,1,-1,0,unknown,unknown
6401880,47,blue-collar,single,primary,133.0,no,yes,no,285,1,330,3,other,unknown
5293970,50,management,single,secondary,4527.0,no,yes,no,140,1,-1,0,unknown,unknown
5491787,37,management,married,tertiary,8821.0,no,yes,no,167,1,-1,0,unknown,unknown
9784796,28,blue-collar,married,secondary,519.0,no,yes,yes,311,1,-1,0,unknown,unknown
7669478,54,management,divorced,tertiary,-449.0,no,yes,no,691,1,-1,0,unknown,unknown
6300778,42,blue-collar,divorced,primary,1563.0,no,yes,no,164,2,364,1,failure,unknown
5406959,43,services,married,primary,2567.0,no,yes,no,109,1,360,2,failure,no
8650548,29,blue-collar,married,secondary,7863.0,no,yes,no,1129,1,-1,0,unknown,unknown
6645450,30,services,married,secondary,1222.0,no,yes,no,444,1,-1,0,unknown,unknown
5927580,25,services,single,secondary,216.0,no,yes,no,175,3,-1,0,unknown,unknown
6699903,35,blue-collar,divorced,secondary,336.0,no,yes,no,191,1,346,2,failure,unknown
9434910,54,blue-collar,divorced,unknown,-473.0,no,yes,no,239,1,351,2,failure,unknown
9025350,52,blue-collar,married,secondary,633.0,no,yes,no,292,1,-1,0,unknown,unknown
4438555,55,blue-collar,divorced,unknown,1545.0,no,yes,no,59,1,345,2,failure,unknown
8349634,51,blue-collar,married,secondary,500.0,no,no,no,471,1,-1,0,unknown,unknown
4364155,32,management,single,tertiary,499.0,no,yes,no,182,1,339,2,failure,unknown
7322526,33,entrepreneur,married,tertiary,1145.0,no,yes,no,92,3,-1,0,unknown,unknown
8177747,40,retired,single,primary,-79.0,no,no,no,396,1,370,1,failure,unknown
8217857,56,retired,divorced,primary,48.0,no,yes,no,132,2,-1,0,unknown,unknown
6190401,37,management,divorced,secondary,1287.0,no,yes,no,432,1,-1,0,unknown,no
1647590,36,blue-collar,married,secondary,1049.0,no,yes,no,224,4,-1,0,unknown,yes
3340820,37,services,married,secondary,6089.0,no,yes,no,616,2,-1,0,unknown,unknown
2478982,29,services,married,secondary,1002.0,no,yes,no,50,2,-1,0,unknown,unknown
8551337,46,admin.,single,secondary,-976.0,no,yes,yes,111,1,-1,0,unknown,unknown
2720309,34,blue-collar,married,primary,109.0,no,yes,no,685,2,-1,0,unknown,unknown
4404412,44,self-employed,divorced,secondary,583.0,no,yes,no,423,3,-1,0,unknown,unknown
2744027,34,blue-collar,married,secondary,332.0,no,no,no,134,2,-1,0,unknown,unknown
6808877,56,admin.,single,secondary,3309.0,no,yes,no,65,1,-1,0,unknown,unknown
5170145,34,admin.,married,secondary,384.0,no,yes,no,551,2,-1,0,unknown,unknown
3424014,35,technician,married,secondary,222.0,no,yes,no,165,5,177,7,failure,unknown
3195924,37,management,divorced,tertiary,-42.0,no,yes,no,668,2,-1,0,unknown,unknown
3685293,41,blue-collar,married,secondary,427.0,no,yes,yes,177,2,-1,0,unknown,unknown
3725659,36,services,single,secondary,-267.0,no,yes,no,99,7,352,1,failure,unknown
8275805,33,technician,married,secondary,318.0,no,yes,no,108,4,342,14,other,unknown
3611317,32,blue-collar,married,secondary,169.0,no,yes,no,291,2,-1,0,unknown,unknown
4905826,39,management,divorced,tertiary,126.0,no,no,no,170,1,-1,0,unknown,unknown
8984596,31,management,single,tertiary,0.0,no,yes,yes,117,3,352,3,failure,unknown
6879245,34,blue-collar,married,secondary,2447.0,no,yes,no,330,2,-1,0,unknown,unknown
2636502,42,services,married,primary,248.0,no,yes,no,480,2,-1,0,unknown,unknown
8210903,29,admin.,single,secondary,891.0,no,yes,no,172,2,352,1,failure,unknown
4557768,48,blue-collar,married,secondary,333.0,no,yes,no,24,6,-1,0,unknown,no
9640014,40,blue-collar,married,primary,105.0,no,yes,no,143,2,370,2,failure,unknown
6669626,35,blue-collar,single,primary,246.0,no,no,no,157,2,345,5,failure,unknown
4666845,49,management,divorced,tertiary,1253.0,no,yes,no,83,2,-1,0,unknown,unknown
5748204,53,management,married,tertiary,-388.0,no,yes,no,111,3,356,1,other,unknown
5493816,37,services,single,secondary,887.0,no,no,no,553,2,-1,0,unknown,unknown
1390998,37,blue-collar,married,secondary,561.0,no,yes,no,632,1,339,2,failure,unknown
7884811,40,management,single,tertiary,2258.0,no,yes,no,115,3,287,2,failure,unknown
4639878,45,admin.,divorced,tertiary,569.0,no,yes,no,228,1,-1,0,unknown,unknown
3704412,34,admin.,married,secondary,626.0,no,yes,no,142,2,-1,0,unknown,unknown
1323119,57,blue-collar,single,primary,739.0,no,yes,no,172,2,364,1,failure,unknown
5293498,29,technician,single,secondary,1331.0,no,yes,yes,246,1,-1,0,unknown,unknown
4002418,40,services,single,secondary,573.0,no,yes,no,329,1,-1,0,unknown,unknown
4052205,31,blue-collar,single,secondary,953.0,no,yes,no,479,1,346,2,success,unknown
1204653,31,management,married,tertiary,183.0,no,yes,yes,46,3,-1,0,unknown,unknown
5327083,42,services,single,secondary,0.0,no,yes,no,67,7,177,1,other,unknown
2568035,47,management,married,secondary,177.0,no,yes,no,95,3,-1,0,unknown,unknown
4978221,32,blue-collar,single,primary,398.0,no,yes,no,209,2,-1,0,unknown,unknown
7086769,33,admin.,single,secondary,315.0,no,yes,yes,888,3,-1,0,unknown,unknown
6029390,50,management,married,tertiary,451.0,no,yes,no,441,3,-1,0,unknown,unknown
6385967,31,blue-collar,married,primary,42.0,no,yes,no,185,3,-1,0,unknown,unknown
9284288,42,services,divorced,secondary,11177.0,no,yes,no,229,6,373,1,other,unknown
3846531,60,blue-collar,married,primary,2147.0,no,no,no,213,1,-1,0,unknown,unknown
2234806,58,admin.,divorced,secondary,8548.0,no,yes,no,175,8,-1,0,unknown,unknown
4979752,43,blue-collar,married,primary,479.0,no,yes,no,293,2,370,2,failure,unknown
2181943,52,technician,married,tertiary,136.0,no,yes,no,46,2,287,10,other,unknown
8911729,38,blue-collar,married,secondary,1407.0,no,yes,no,169,3,174,7,failure,unknown
7810029,26,student,single,primary,114.0,no,yes,no,226,2,-1,0,unknown,unknown
6769922,31,blue-collar,single,primary,864.0,no,yes,no,113,2,-1,0,unknown,no
5898333,36,blue-collar,married,primary,4608.0,no,yes,no,284,7,-1,0,unknown,unknown
8711691,49,blue-collar,married,secondary,1039.0,no,yes,no,156,2,178,1,failure,unknown
5273681,47,admin.,married,secondary,1863.0,no,yes,yes,151,4,-1,0,unknown,unknown
7170799,31,blue-collar,married,secondary,150.0,no,yes,no,68,2,-1,0,unknown,unknown
8735576,59,blue-collar,married,primary,5788.0,no,no,no,56,2,350,2,failure,unknown
4539222,59,retired,divorced,secondary,5845.0,no,no,no,1060,2,-1,0,unknown,yes
8722221,33,blue-collar,married,secondary,43.0,no,yes,no,332,2,358,2,failure,no
5138867,35,blue-collar,married,secondary,2432.0,no,yes,no,196,2,-1,0,unknown,unknown
7762181,32,blue-collar,single,secondary,-575.0,yes,yes,no,24,6,346,9,failure,unknown
6764334,29,technician,single,secondary,769.0,no,yes,yes,67,3,-1,0,unknown,unknown
9310650,38,services,married,secondary,7708.0,no,yes,no,218,4,331,3,other,unknown
1304083,43,blue-collar,married,primary,18.0,no,yes,no,131,2,370,3,other,unknown
3663375,29,management,single,tertiary,-11.0,no,yes,no,164,2,-1,0,unknown,unknown
7373663,29,technician,single,secondary,70.0,no,yes,yes,400,2,-1,0,unknown,unknown
3502422,28,student,single,secondary,1377.0,no,yes,no,688,2,-1,0,unknown,unknown
7017137,41,blue-collar,married,secondary,281.0,no,yes,no,123,4,-1,0,unknown,unknown
6692586,33,blue-collar,single,primary,405.0,no,yes,no,99,4,353,1,failure,unknown
8560696,36,admin.,single,secondary,886.0,no,yes,yes,362,6,-1,0,unknown,unknown
6627939,43,blue-collar,married,primary,991.0,no,yes,no,111,2,-1,0,unknown,unknown
3762111,29,blue-collar,married,secondary,64.0,no,yes,no,444,2,366,3,failure,unknown
1067254,23,technician,single,secondary,1587.0,no,yes,yes,502,2,-1,0,unknown,unknown
2049082,51,blue-collar,married,primary,354.0,no,yes,no,276,2,344,1,other,unknown
8335174,24,blue-collar,single,secondary,-169.0,no,yes,no,366,2,-1,0,unknown,unknown
8185627,50,admin.,divorced,secondary,124.0,no,yes,yes,367,2,289,19,failure,unknown
4576124,51,blue-collar,married,secondary,814.0,no,yes,no,17,8,-1,0,unknown,unknown
2334667,44,blue-collar,married,secondary,466.0,no,yes,yes,158,5,350,1,other,unknown
3421656,46,admin.,married,secondary,196.0,no,yes,no,29,2,-1,0,unknown,unknown
3158981,40,blue-collar,married,primary,309.0,no,yes,no,221,2,-1,0,unknown,unknown
3004521,30,blue-collar,married,secondary,1717.0,no,yes,no,197,3,-1,0,unknown,unknown
2573503,40,management,married,tertiary,229.0,no,yes,no,183,3,-1,0,unknown,unknown
8395715,37,services,single,secondary,608.0,no,no,no,380,3,-1,0,unknown,no
5887686,36,management,married,tertiary,-296.0,no,yes,no,113,3,-1,0,unknown,no
5187314,34,blue-collar,married,secondary,2542.0,no,yes,no,228,1,-1,0,unknown,no
4661365,30,blue-collar,married,secondary,664.0,no,no,yes,57,1,-1,0,unknown,unknown
9806114,33,blue-collar,married,unknown,24.0,no,yes,no,535,1,-1,0,unknown,unknown
4990968,33,technician,single,tertiary,2412.0,no,yes,no,91,1,356,2,other,unknown
6934924,26,blue-collar,single,primary,93.0,no,yes,no,43,3,-1,0,unknown,unknown
7247475,28,management,single,tertiary,293.0,no,yes,no,265,1,-1,0,unknown,unknown
6944624,37,blue-collar,married,primary,2079.0,no,yes,yes,299,1,360,2,failure,unknown
8443699,27,housemaid,married,primary,275.0,no,yes,no,196,2,-1,0,unknown,unknown
7978264,27,technician,single,secondary,218.0,no,yes,no,1462,2,352,1,failure,unknown
5423181,38,blue-collar,married,secondary,1731.0,no,yes,yes,162,2,350,4,failure,unknown
5218641,31,blue-collar,married,primary,392.0,no,yes,no,465,2,360,1,failure,unknown
3879875,27,technician,married,secondary,806.0,no,yes,no,304,2,332,21,failure,unknown
9724772,40,technician,married,secondary,8536.0,no,yes,yes,487,2,-1,0,unknown,unknown
1595119,35,blue-collar,married,secondary,1287.0,no,yes,no,251,3,-1,0,unknown,unknown
5406262,47,housemaid,married,primary,275.0,no,yes,no,261,3,-1,0,unknown,unknown
4668340,55,management,married,primary,338.0,no,yes,no,8,4,300,5,failure,unknown
3363451,36,management,married,tertiary,1041.0,no,yes,no,480,2,-1,0,unknown,unknown
1409377,35,admin.,married,secondary,100.0,no,yes,no,171,4,-1,0,unknown,unknown
1229165,29,admin.,married,secondary,792.0,no,yes,no,374,2,-1,0,unknown,unknown
3506097,43,blue-collar,married,secondary,30.0,no,no,no,60,5,371,2,failure,unknown
3159560,31,management,married,tertiary,233.0,no,yes,no,241,2,365,10,failure,unknown
4096616,47,entrepreneur,married,tertiary,-497.0,no,yes,no,176,2,-1,0,unknown,unknown
5315498,31,self-employed,married,secondary,581.0,no,yes,no,303,3,174,3,failure,unknown
8808716,30,blue-collar,married,secondary,378.0,no,yes,no,566,2,-1,0,unknown,unknown
6018645,43,blue-collar,married,primary,1.0,no,yes,yes,649,2,-1,0,unknown,unknown
1325826,38,blue-collar,divorced,primary,-258.0,no,yes,no,134,2,370,4,other,unknown
4696605,53,services,divorced,secondary,765.0,no,yes,no,959,3,174,7,other,yes
1491836,41,technician,single,secondary,200.0,no,yes,no,353,6,373,2,failure,unknown
6352667,42,services,married,secondary,-166.0,no,no,no,337,4,-1,0,unknown,unknown
2904863,39,technician,single,secondary,-143.0,no,yes,no,93,2,349,7,failure,unknown
4198958,34,blue-collar,married,secondary,259.0,no,yes,no,291,2,-1,0,unknown,unknown
6154477,27,admin.,single,secondary,54.0,no,yes,no,252,2,-1,0,unknown,unknown
4419390,35,admin.,single,secondary,-133.0,no,yes,no,546,3,-1,0,unknown,unknown
2678316,47,entrepreneur,married,unknown,676.0,no,yes,yes,204,2,364,3,failure,unknown
9256937,54,blue-collar,married,secondary,-135.0,no,yes,no,152,3,370,2,failure,unknown
2173863,53,self-employed,married,primary,862.0,no,yes,no,267,4,-1,0,unknown,unknown
5191883,34,blue-collar,married,primary,79.0,no,yes,no,406,2,-1,0,unknown,no
9616488,35,blue-collar,married,primary,2212.0,no,yes,no,320,2,353,4,other,unknown
6904637,26,blue-collar,married,secondary,5795.0,no,yes,no,1094,2,-1,0,unknown,unknown
8713612,30,admin.,single,secondary,315.0,no,yes,no,884,3,346,4,failure,unknown
6633464,53,retired,married,secondary,6095.0,no,yes,yes,410,5,-1,0,unknown,no
1437615,44,technician,married,secondary,736.0,no,yes,no,210,2,-1,0,unknown,unknown
6370172,56,blue-collar,married,primary,309.0,no,yes,no,198,2,367,4,failure,unknown
8037600,35,technician,married,secondary,650.0,no,yes,no,241,2,349,2,failure,unknown
7135012,35,management,single,tertiary,916.0,no,yes,no,460,2,-1,0,unknown,unknown
8391724,34,admin.,married,secondary,124.0,no,yes,no,604,4,366,2,other,unknown
6456404,55,blue-collar,married,primary,-219.0,no,yes,no,427,2,364,4,failure,unknown
5192808,31,blue-collar,single,secondary,1257.0,no,yes,no,350,2,-1,0,unknown,unknown
3556708,30,entrepreneur,single,tertiary,303.0,no,yes,no,176,2,365,4,failure,unknown
2978600,50,services,divorced,secondary,622.0,no,yes,no,93,3,-1,0,unknown,unknown
8931236,46,management,divorced,tertiary,24598.0,no,yes,no,118,4,374,3,failure,unknown
6837027,26,admin.,single,secondary,681.0,no,yes,no,336,2,322,3,failure,unknown
8811648,48,blue-collar,married,secondary,685.0,no,yes,no,387,10,-1,0,unknown,unknown
9875254,43,blue-collar,married,primary,-418.0,no,yes,yes,106,2,-1,0,unknown,unknown
2435536,36,technician,married,secondary,-531.0,no,no,no,205,3,-1,0,unknown,unknown
6603729,41,admin.,divorced,secondary,783.0,no,yes,yes,135,3,363,2,failure,unknown
5354784,36,technician,married,secondary,1038.0,no,yes,no,42,3,-1,0,unknown,unknown
5399959,41,blue-collar,single,primary,3237.0,no,no,no,240,3,363,4,other,unknown
2029123,29,technician,single,secondary,-13.0,no,yes,no,512,3,-1,0,unknown,unknown
9781683,36,management,married,tertiary,2178.0,no,yes,no,75,3,-1,0,unknown,unknown
7171196,43,services,single,secondary,0.0,no,yes,no,88,4,-1,0,unknown,unknown
7107901,29,management,married,tertiary,8.0,no,yes,no,41,2,-1,0,unknown,unknown
9677323,59,housemaid,divorced,primary,502.0,no,yes,no,27,3,-1,0,unknown,unknown
5915743,39,services,divorced,primary,8654.0,no,yes,no,181,4,-1,0,unknown,unknown
3393108,51,self-employed,married,secondary,421.0,no,yes,no,306,4,-1,0,unknown,unknown
4129321,31,management,married,tertiary,1750.0,no,yes,no,90,3,-1,0,unknown,no
2669186,35,blue-collar,married,secondary,911.0,no,yes,no,136,2,175,7,failure,unknown
3162693,36,blue-collar,married,primary,994.0,no,yes,no,154,2,356,8,success,unknown
1136759,41,admin.,single,secondary,3895.0,no,yes,no,305,3,296,11,other,unknown
4112199,28,technician,single,secondary,3.0,no,yes,no,190,2,-1,0,unknown,unknown
9324189,35,blue-collar,married,secondary,612.0,no,yes,no,47,4,-1,0,unknown,unknown
1554494,47,blue-collar,married,primary,-169.0,no,yes,yes,172,2,310,1,failure,unknown
5363061,33,self-employed,married,secondary,49.0,no,yes,no,170,7,-1,0,unknown,unknown
7345926,33,services,married,secondary,968.0,no,yes,no,204,5,-1,0,unknown,unknown
6114724,38,technician,divorced,tertiary,1307.0,no,no,no,294,2,-1,0,unknown,unknown
6347558,41,blue-collar,divorced,secondary,174.0,no,yes,no,367,2,297,1,other,no
2121208,40,blue-collar,married,primary,2805.0,no,yes,no,173,6,353,23,failure,no
1326328,55,admin.,divorced,secondary,-288.0,no,yes,no,62,4,352,2,failure,unknown
1485630,33,blue-collar,married,primary,170.0,no,yes,yes,113,3,367,4,other,unknown
6423142,33,services,married,secondary,207.0,no,yes,no,629,4,-1,0,unknown,unknown
7064968,47,admin.,married,secondary,1358.0,no,yes,no,80,4,-1,0,unknown,unknown
8515518,41,blue-collar,married,secondary,356.0,no,yes,no,90,5,-1,0,unknown,unknown
4258371,47,blue-collar,single,primary,355.0,no,yes,no,144,3,366,1,failure,unknown
9499855,41,unemployed,single,secondary,315.0,no,yes,no,28,5,-1,0,unknown,unknown
7805136,33,blue-collar,married,secondary,331.0,no,yes,no,178,7,365,5,other,no
8689730,37,technician,married,secondary,987.0,no,yes,yes,306,2,-1,0,unknown,unknown
4483689,37,blue-collar,married,primary,3051.0,no,no,no,386,4,-1,0,unknown,unknown
9631441,38,self-employed,single,secondary,677.0,no,yes,no,114,2,-1,0,unknown,unknown
2352069,27,services,single,secondary,3354.0,no,yes,no,493,5,-1,0,unknown,no
6316374,42,blue-collar,married,secondary,343.0,no,yes,no,33,7,365,7,failure,unknown
1310098,43,management,married,tertiary,536.0,no,yes,no,167,4,-1,0,unknown,unknown
7610955,57,blue-collar,married,secondary,0.0,no,yes,no,125,5,-1,0,unknown,unknown
6337223,39,blue-collar,married,primary,-223.0,no,yes,no,185,10,-1,0,unknown,unknown
4185639,28,admin.,married,secondary,213.0,no,yes,no,341,3,-1,0,unknown,unknown
1541354,32,services,married,secondary,687.0,no,no,no,415,3,296,2,other,unknown
2716609,33,blue-collar,single,secondary,-14.0,no,yes,no,223,2,-1,0,unknown,unknown
9716103,32,admin.,single,secondary,45.0,no,yes,yes,908,3,344,7,other,no
3653253,31,student,single,tertiary,2030.0,no,yes,no,168,2,351,2,failure,unknown
7853927,39,services,single,secondary,26.0,no,yes,no,166,3,-1,0,unknown,unknown
1035786,34,blue-collar,single,tertiary,97.0,no,no,no,67,3,-1,0,unknown,unknown
2151629,49,blue-collar,married,primary,584.0,no,yes,no,167,6,365,1,failure,unknown
7672683,35,blue-collar,married,secondary,667.0,no,yes,no,10,5,324,27,other,unknown
3255838,46,blue-collar,married,primary,1291.0,no,yes,no,142,3,259,17,failure,no
1474135,37,services,married,secondary,20.0,no,yes,no,151,5,-1,0,unknown,unknown
2993820,49,entrepreneur,married,primary,137.0,no,yes,no,384,7,-1,0,unknown,unknown
6755235,31,services,married,secondary,4687.0,no,yes,no,192,4,-1,0,unknown,unknown
8934843,43,blue-collar,married,secondary,7973.0,no,yes,no,100,2,-1,0,unknown,unknown
2258296,48,blue-collar,married,primary,-50.0,yes,yes,no,212,6,-1,0,unknown,unknown
8958006,33,technician,single,secondary,1074.0,no,yes,yes,308,2,-1,0,unknown,unknown
3411876,33,blue-collar,married,secondary,686.0,no,yes,yes,30,6,343,12,other,unknown
1337631,32,technician,married,secondary,344.0,no,yes,yes,54,11,-1,0,unknown,unknown
5175146,48,blue-collar,married,primary,430.0,no,no,no,340,3,371,8,failure,unknown
5169943,39,blue-collar,single,secondary,522.0,no,yes,no,225,7,350,2,failure,unknown
1098767,42,services,married,secondary,154.0,no,yes,no,346,5,372,1,other,unknown
2250540,30,services,single,secondary,326.0,no,yes,no,197,4,-1,0,unknown,unknown
8827261,37,services,married,secondary,4954.0,no,yes,no,290,4,356,3,other,unknown
8579594,32,blue-collar,single,primary,78.0,no,yes,no,72,2,-1,0,unknown,unknown
9349690,38,self-employed,married,secondary,215.0,no,yes,no,115,2,175,2,failure,unknown
9497037,42,blue-collar,married,primary,191.0,no,yes,no,382,3,371,1,failure,unknown
2495195,29,blue-collar,married,secondary,59.0,no,yes,yes,100,3,356,2,failure,unknown
4621504,52,management,married,tertiary,751.0,no,no,no,165,4,371,5,failure,unknown
6936202,32,student,married,tertiary,744.0,no,yes,no,506,2,352,1,other,unknown
4321585,59,retired,married,tertiary,422.0,no,yes,no,647,4,-1,0,unknown,unknown
3428831,36,services,single,secondary,568.0,no,yes,no,140,3,364,2,failure,unknown
7534065,30,entrepreneur,married,primary,386.0,no,yes,no,253,4,-1,0,unknown,unknown
7542613,35,blue-collar,married,primary,-167.0,no,yes,no,195,3,359,1,failure,unknown
3971934,33,blue-collar,married,secondary,101.0,no,yes,no,235,2,361,4,failure,unknown
7714300,26,admin.,single,secondary,787.0,no,yes,no,68,2,371,1,failure,unknown
1435564,30,technician,divorced,tertiary,317.0,no,yes,no,165,3,294,5,failure,unknown
9676982,29,blue-collar,single,secondary,555.0,no,yes,no,133,4,-1,0,unknown,no
5349246,48,technician,divorced,secondary,168.0,no,yes,yes,100,2,361,1,other,unknown
9762905,33,technician,single,secondary,-242.0,no,yes,no,49,3,-1,0,unknown,unknown
6579244,36,technician,single,secondary,125.0,no,yes,no,676,3,-1,0,unknown,unknown
2405079,40,technician,married,tertiary,602.0,no,yes,no,145,4,360,7,failure,unknown
8667354,40,self-employed,married,tertiary,252.0,no,yes,no,103,6,-1,0,unknown,unknown
6942375,30,services,married,secondary,637.0,no,yes,no,69,5,-1,0,unknown,unknown
9832449,34,services,single,secondary,2.0,no,yes,no,153,2,-1,0,unknown,unknown
9545564,39,blue-collar,married,secondary,164.0,no,yes,no,26,6,373,2,failure,unknown
8891640,28,entrepreneur,married,tertiary,1900.0,no,yes,no,9,6,-1,0,unknown,unknown
1624342,31,services,single,secondary,342.0,no,yes,no,117,5,366,7,other,unknown
5909121,40,admin.,single,secondary,60.0,no,yes,no,460,3,352,6,other,unknown
2535257,41,self-employed,married,unknown,1377.0,no,yes,no,111,4,371,2,other,unknown
2652407,38,blue-collar,married,primary,195.0,no,yes,no,165,2,-1,0,unknown,unknown
4331804,48,retired,divorced,primary,666.0,no,yes,no,10,5,-1,0,unknown,unknown
4660345,33,technician,single,tertiary,109.0,no,yes,yes,12,4,176,3,other,unknown
9660485,47,admin.,married,secondary,452.0,no,no,no,113,4,-1,0,unknown,unknown
5034917,50,blue-collar,married,primary,111.0,no,yes,no,8,6,366,1,other,unknown
3280995,28,student,single,secondary,293.0,no,no,no,194,3,-1,0,unknown,unknown
7681720,39,services,single,secondary,7066.0,no,yes,no,667,3,357,3,other,yes
6048321,42,services,married,secondary,146.0,no,yes,yes,670,4,346,1,failure,unknown
3916009,37,blue-collar,married,primary,357.0,no,yes,no,14,2,344,3,other,unknown
7889733,30,technician,single,secondary,148.0,no,yes,yes,115,5,-1,0,unknown,unknown
2618930,27,services,single,tertiary,-152.0,yes,yes,yes,14,4,-1,0,unknown,unknown
2760518,31,technician,single,secondary,591.0,no,yes,yes,14,5,-1,0,unknown,unknown
9340691,27,admin.,single,secondary,-145.0,no,yes,no,289,8,-1,0,unknown,no
7629418,57,services,married,secondary,530.0,no,yes,no,10,7,360,7,failure,unknown
5004912,39,blue-collar,married,secondary,43.0,no,no,no,354,8,-1,0,unknown,unknown
8585580,47,admin.,married,secondary,175.0,no,yes,no,236,4,262,7,failure,unknown
3991564,30,management,single,tertiary,872.0,no,yes,no,61,1,298,2,failure,unknown
6647007,42,blue-collar,married,secondary,680.0,no,yes,no,306,4,365,2,failure,unknown
4989755,38,management,married,secondary,10357.0,no,no,no,103,3,-1,0,unknown,unknown
9548513,51,services,married,secondary,5885.0,no,yes,no,172,1,-1,0,unknown,unknown
9647883,29,services,married,secondary,363.0,no,yes,no,164,1,-1,0,unknown,unknown
5048528,30,technician,single,secondary,28.0,yes,yes,no,778,5,301,1,failure,unknown
8029570,46,blue-collar,married,primary,4602.0,no,yes,no,39,1,-1,0,unknown,unknown
4438455,48,blue-collar,married,secondary,1159.0,no,yes,yes,1181,9,-1,0,unknown,no
6862177,31,management,single,tertiary,177.0,no,yes,no,124,1,-1,0,unknown,unknown
3826770,35,management,single,tertiary,3000.0,no,yes,no,162,3,-1,0,unknown,unknown
5065742,43,blue-collar,married,primary,232.0,no,no,yes,45,1,-1,0,unknown,no
6249187,27,blue-collar,married,primary,500.0,no,yes,no,16,6,365,6,failure,unknown
7181180,32,services,married,secondary,-538.0,no,no,yes,233,1,353,1,failure,unknown
1603779,23,admin.,single,secondary,738.0,no,yes,no,347,1,-1,0,unknown,unknown
5655949,43,management,married,tertiary,28.0,no,yes,no,136,1,176,1,failure,unknown
2825704,45,blue-collar,single,secondary,615.0,no,yes,no,133,1,-1,0,unknown,unknown
8987220,28,blue-collar,married,secondary,8.0,no,yes,no,196,1,-1,0,unknown,no
4703277,60,retired,divorced,secondary,496.0,no,yes,no,655,2,-1,0,unknown,unknown
3562591,35,blue-collar,married,secondary,253.0,no,yes,no,452,1,345,1,other,unknown
2958636,36,self-employed,single,tertiary,577.0,no,yes,no,33,1,298,1,failure,unknown
6029676,31,entrepreneur,single,secondary,0.0,no,yes,no,56,1,176,1,failure,unknown
9351540,28,technician,married,secondary,916.0,no,yes,no,191,1,371,2,other,unknown
6819747,34,admin.,married,secondary,0.0,no,yes,no,78,2,-1,0,unknown,unknown
5502721,30,services,single,secondary,-143.0,no,yes,no,85,1,-1,0,unknown,unknown
6436981,28,services,married,secondary,511.0,no,yes,no,274,1,319,5,failure,unknown
8300941,40,technician,single,secondary,398.0,no,yes,no,642,1,-1,0,unknown,unknown
7601568,24,admin.,married,secondary,230.0,no,yes,no,73,1,-1,0,unknown,unknown
8835702,44,blue-collar,single,primary,36.0,no,yes,no,551,1,371,2,failure,unknown
7315946,25,admin.,married,secondary,541.0,no,yes,no,607,1,344,4,failure,unknown
7502965,34,blue-collar,divorced,secondary,176.0,no,yes,no,67,1,368,5,failure,unknown
9980437,21,blue-collar,married,primary,-172.0,no,yes,yes,409,1,361,3,failure,unknown
7205674,29,blue-collar,married,secondary,940.0,no,yes,yes,382,1,-1,0,unknown,unknown
7735017,52,blue-collar,divorced,primary,-100.0,no,yes,no,7,4,340,15,other,unknown
3229029,34,technician,divorced,tertiary,1317.0,no,yes,no,239,1,-1,0,unknown,unknown
2517907,47,blue-collar,divorced,secondary,1480.0,no,yes,no,144,1,365,1,failure,unknown
2654814,33,blue-collar,single,primary,433.0,no,yes,no,54,4,-1,0,unknown,unknown
5262480,41,blue-collar,divorced,secondary,793.0,no,yes,no,123,1,365,1,failure,unknown
2041354,51,management,married,tertiary,0.0,no,yes,no,60,1,343,7,failure,unknown
4758202,42,services,married,secondary,466.0,no,yes,no,123,3,-1,0,unknown,unknown
8353354,34,blue-collar,married,secondary,-257.0,no,yes,no,160,1,368,4,failure,unknown
1466243,28,services,single,secondary,113.0,no,yes,yes,270,1,-1,0,unknown,unknown
3830668,56,services,single,secondary,-40.0,no,yes,no,311,1,368,2,failure,unknown
1053079,39,blue-collar,married,primary,49.0,no,yes,no,259,1,-1,0,unknown,unknown
8051567,28,technician,single,tertiary,558.0,no,yes,no,300,1,-1,0,unknown,unknown
1015570,27,blue-collar,married,primary,1535.0,no,yes,no,238,1,-1,0,unknown,unknown
